,ID,Age,Home,Type,Interaction Modifier
5733,9415,20,4508,medical_professional,1
5734,3199,60,1494,adult,1
5735,259,62,121,adult,1
5736,9417,51,4508,adult,1
5737,3102,46,1441,adult,1
5738,8847,54,4225,adult,1
5739,6776,6,3237,under_age,1
5740,3197,21,1494,public_worker,1
5741,9416,48,4508,adult,1
5742,261,20,122,adult,1
5743,3100,21,1441,medical_professional,1
5744,8848,49,4225,public_worker,1
5745,6777,35,3237,adult,1
5746,3200,71,1495,pensioner,1
5747,3101,53,1441,adult,1
5748,8849,54,4226,adult,1
5749,9418,21,4509,adult,1
5750,6775,3,3237,under_age,1
5751,3203,37,1496,adult,1
5752,262,87,123,pensioner,1
5753,8850,62,4226,adult,1
5754,6778,39,3237,adult,1
5755,9419,21,4509,public_worker,1
5756,3104,47,1442,adult,1
5757,3202,46,1496,medical_professional,1
5758,263,59,124,public_worker,1
5759,8782,60,4192,adult,1
5760,5721,9,2726,under_age,1
5761,4588,81,2168,pensioner,1
5762,4686,44,2207,adult,1
5763,8783,47,4192,public_worker,1
5764,5722,9,2726,under_age,1
5765,6283,25,3001,public_worker,1
5766,2519,55,1163,adult,1
5767,8781,23,4192,adult,1
5768,4591,28,2169,adult,1
5769,5723,11,2726,under_age,1
5770,6282,26,3001,adult,1
5771,4687,31,2207,adult,1
5772,5724,27,2726,adult,1
5773,2518,65,1163,adult,1
5774,8780,20,4192,adult,1
5775,4592,25,2169,adult,1
5776,6284,77,3002,pensioner,1
5777,4690,42,2208,public_worker,1
5778,5725,35,2726,adult,1
5779,4589,54,2169,adult,1
5780,4688,13,2208,under_age,1
5781,2520,58,1164,adult,1
5782,8784,49,4193,adult,1
5783,6286,46,3003,adult,1
5784,5720,5,2726,under_age,1
5785,4689,47,2208,adult,1
5786,4593,27,2169,adult,1
5787,6285,16,3003,under_age,1
5788,2521,79,1165,pensioner,1
5789,8785,81,4194,pensioner,1
5790,5726,69,2727,pensioner,1
5791,2522,91,1165,pensioner,1
5792,4590,75,2169,pensioner,1
5793,4692,44,2209,adult,1
5794,8786,73,4194,pensioner,1
5795,6288,8,3004,under_age,1
5796,4594,28,2169,adult,1
5797,5727,30,2728,public_worker,1
5798,2523,27,1166,adult,1
5799,6289,9,3004,under_age,1
5800,4691,50,2209,adult,1
5801,8789,36,4195,adult,1
5802,5728,34,2728,adult,1
5803,6291,33,3004,adult,1
5804,2524,23,1166,public_worker,1
5805,4598,62,2170,adult,1
5806,8787,5,4195,under_age,1
5807,4693,18,2210,under_age,1
5808,5729,77,2729,pensioner,1
5809,6287,3,3004,under_age,1
5810,2525,93,1167,pensioner,1
5811,8788,35,4195,adult,1
5812,4595,43,2170,adult,1
5813,6290,30,3004,adult,1
5814,4694,25,2211,adult,1
5815,4597,19,2170,adult,1
5816,5730,85,2730,pensioner,1
5817,2527,36,1168,adult,1
5818,8791,55,4196,adult,1
5819,4695,25,2211,adult,1
5820,4596,20,2170,adult,1
5821,5731,65,2731,adult,1
5822,6293,46,3005,public_worker,1
5823,2526,41,1168,adult,1
5824,8790,16,4196,under_age,1
5825,6292,20,3005,adult,1
5826,4696,11,2212,under_age,1
5827,8792,49,4196,adult,1
5828,4599,64,2171,adult,1
5829,5732,77,2732,pensioner,1
5830,2529,44,1169,adult,1
5831,6294,52,3005,medical_professional,1
5832,4698,39,2212,adult,1
5833,5733,44,2733,adult,1
5834,2528,43,1169,adult,1
5835,8794,61,4197,public_worker,1
5836,4601,23,2172,public_worker,1
5837,6297,50,3006,adult,1
5838,4697,39,2212,adult,1
5839,8793,52,4197,adult,1
5840,4600,22,2172,adult,1
5841,5734,25,2734,public_worker,1
5842,6295,26,3006,adult,1
5843,2532,43,1170,public_worker,1
5844,4699,82,2213,pensioner,1
5845,2531,40,1170,adult,1
5846,8795,59,4198,adult,1
5847,4602,49,2173,adult,1
5848,5736,46,2735,adult,1
5849,6296,64,3006,adult,1
5850,4700,33,2214,public_worker,1
5851,5735,45,2735,adult,1
5852,2530,9,1170,under_age,1
5853,8796,62,4199,public_worker,1
5854,4603,23,2174,adult,1
5855,6300,64,3007,adult,1
5856,4701,79,2215,pensioner,1
5857,2533,80,1171,pensioner,1
5858,5737,40,2736,public_worker,1
5859,4702,80,2215,pensioner,1
5860,8797,28,4200,adult,1
5861,6299,43,3007,public_worker,1
5862,4605,53,2175,adult,1
5863,2535,38,1172,public_worker,1
5864,5738,83,2737,pensioner,1
5865,6298,27,3007,public_worker,1
5866,4703,67,2216,adult,1
5867,2534,15,1172,under_age,1
5868,8798,57,4201,adult,1
5869,4604,52,2175,adult,1
5870,5739,78,2737,pensioner,1
5871,6301,20,3008,adult,1
5872,4704,68,2216,pensioner,1
5873,2536,60,1173,public_worker,1
5874,8799,57,4201,adult,1
5875,5740,6,2738,under_age,1
5876,6303,53,3008,adult,1
5877,4610,44,2176,adult,1
5878,4705,92,2217,pensioner,1
5879,5742,42,2738,public_worker,1
5880,2537,69,1174,pensioner,1
5881,4706,70,2218,pensioner,1
5882,8800,52,4202,adult,1
5883,6302,21,3008,public_worker,1
5884,4609,37,2176,public_worker,1
5885,5741,26,2738,adult,1
5886,2538,38,1175,adult,1
5887,4608,8,2176,under_age,1
5888,4708,36,2219,adult,1
5889,8801,58,4202,adult,1
5890,6306,35,3009,adult,1
5891,4606,3,2176,under_age,1
5892,5746,52,2739,public_worker,1
5893,2539,88,1176,pensioner,1
5894,4707,3,2219,under_age,1
5895,6305,10,3009,under_age,1
5896,4607,6,2176,under_age,1
5897,5743,20,2739,adult,1
5898,8804,50,4203,adult,1
5899,6307,41,3009,adult,1
5900,4709,58,2220,adult,1
5901,2541,56,1177,adult,1
5902,4611,55,2177,public_worker,1
5903,5745,45,2739,adult,1
5904,9867,49,4717,adult,1
5905,9962,60,4762,adult,1
5906,1192,10,550,under_age,1
5907,4119,5,1938,under_age,1
5908,9866,48,4717,adult,1
5909,1194,45,550,public_worker,1
5910,4121,66,1939,adult,1
5911,9964,79,4763,pensioner,1
5912,1196,20,551,adult,1
5913,9869,17,4718,under_age,1
5914,9966,68,4764,pensioner,1
5915,9870,21,4718,adult,1
5916,4123,49,1940,adult,1
5917,9965,76,4764,pensioner,1
5918,1198,35,552,adult,1
5919,9871,52,4718,adult,1
5920,9968,45,4765,adult,1
5921,4122,51,1940,adult,1
5922,1197,20,552,adult,1
5923,9872,60,4718,adult,1
5924,9967,54,4765,adult,1
5925,4124,63,1941,adult,1
5926,1200,46,553,adult,1
5927,9868,14,4718,under_age,1
5928,9969,51,4766,adult,1
5929,1201,46,553,public_worker,1
5930,4126,52,1942,adult,1
5931,9874,42,4719,public_worker,1
5932,1199,22,553,adult,1
5933,9873,2,4719,under_age,1
5934,9970,59,4767,adult,1
5935,4125,66,1942,adult,1
5936,9875,86,4720,pensioner,1
5937,1204,13,554,under_age,1
5938,9971,63,4767,adult,1
5939,4127,63,1943,adult,1
5940,1203,8,554,under_age,1
5941,9877,53,4721,adult,1
5942,1205,14,554,under_age,1
5943,9972,2,4768,under_age,1
5944,4128,52,1944,adult,1
5945,1206,40,554,public_worker,1
5946,9876,52,4721,adult,1
5947,9973,3,4768,under_age,1
5948,1207,44,554,public_worker,1
5949,4129,52,1944,adult,1
5950,9974,5,4768,under_age,1
5951,1202,6,554,under_age,1
5952,9879,24,4722,public_worker,1
5953,9976,34,4768,adult,1
5954,9880,52,4722,adult,1
5955,4130,30,1945,teacher,1
5956,1208,2,555,under_age,1
5957,9977,39,4768,adult,1
5958,9878,19,4722,adult,1
5959,1209,30,555,public_worker,1
5960,4131,71,1946,pensioner,1
5961,1210,36,555,public_worker,1
5962,9975,8,4768,under_age,1
5963,9881,57,4722,public_worker,1
5964,9979,6,4769,under_age,1
5965,4132,0,1947,under_age,1
5966,1212,49,556,adult,1
5967,4135,47,1947,adult,1
5968,9884,44,4723,adult,1
5969,9980,35,4769,adult,1
5970,1211,18,556,under_age,1
5971,4133,7,1947,under_age,1
5972,9882,18,4723,under_age,1
5973,9978,4,4769,under_age,1
5974,4134,40,1947,adult,1
5975,9883,53,4723,adult,1
5976,1213,43,557,adult,1
5977,9981,33,4769,public_worker,1
5978,9983,62,4770,public_worker,1
5979,4136,73,1948,pensioner,1
5980,9885,82,4724,pensioner,1
5981,1214,44,558,adult,1
5982,9982,74,4770,pensioner,1
5983,4137,68,1948,pensioner,1
5984,9886,74,4724,pensioner,1
5985,1215,44,558,adult,1
5986,9984,57,4771,adult,1
5987,4138,85,1949,pensioner,1
5988,9887,18,4725,under_age,1
5989,4139,18,1950,under_age,1
5990,9888,47,4725,public_worker,1
5991,1216,71,559,pensioner,1
5992,9986,81,4772,pensioner,1
5993,1217,67,559,adult,1
5994,9985,14,4772,under_age,1
5995,4140,65,1951,adult,1
5996,9889,22,4726,adult,1
5997,9987,71,4772,pensioner,1
5998,4141,71,1951,pensioner,1
5999,9890,58,4726,adult,1
6000,1218,23,560,adult,1
6001,9988,25,4773,adult,1
6002,4142,0,1952,under_age,1
6003,4759,53,2239,adult,1
6004,6851,63,3275,public_worker,1
6005,8359,8,3999,under_age,1
6006,4784,49,2250,adult,1
6007,6853,13,3276,under_age,1
6008,8361,40,3999,adult,1
6009,6854,28,3276,adult,1
6010,8362,36,3999,adult,1
6011,4787,42,2251,adult,1
6012,6852,7,3276,under_age,1
6013,8360,12,3999,under_age,1
6014,4788,48,2251,public_worker,1
6015,6855,44,3276,adult,1
6016,8363,75,4000,pensioner,1
6017,4785,15,2251,under_age,1
6018,8364,71,4000,pensioner,1
6019,4786,17,2251,under_age,1
6020,6857,53,3277,adult,1
6021,8368,32,4001,public_worker,1
6022,4791,32,2252,adult,1
6023,6856,22,3277,adult,1
6024,8365,7,4001,under_age,1
6025,8366,8,4001,under_age,1
6026,4790,2,2252,under_age,1
6027,6858,50,3277,adult,1
6028,8367,32,4001,teacher,1
6029,4789,1,2252,under_age,1
6030,4792,37,2252,adult,1
6031,6859,9,3278,under_age,1
6032,8369,42,4002,adult,1
6033,6860,10,3278,under_age,1
6034,6861,14,3278,under_age,1
6035,4793,56,2253,adult,1
6036,6862,46,3278,adult,1
6037,8370,75,4003,pensioner,1
6038,4795,67,2254,adult,1
6039,8371,70,4003,pensioner,1
6040,6863,51,3278,public_worker,1
6041,6864,64,3279,adult,1
6042,8372,21,4004,public_worker,1
6043,4794,58,2254,adult,1
6044,8373,46,4005,adult,1
6045,4796,32,2255,adult,1
6046,6865,34,3280,adult,1
6047,6866,38,3280,adult,1
6048,8374,54,4006,adult,1
6049,4798,48,2256,adult,1
6050,6868,39,3281,adult,1
6051,8376,56,4007,public_worker,1
6052,4797,16,2256,under_age,1
6053,8375,53,4007,adult,1
6054,6867,9,3281,under_age,1
6055,4799,33,2257,adult,1
6056,8377,19,4008,public_worker,1
6057,6869,28,3282,adult,1
6058,8379,47,4008,adult,1
6059,4800,32,2258,adult,1
6060,6872,51,3283,adult,1
6061,8378,52,4008,adult,1
6062,4802,35,2258,adult,1
6063,6870,17,3283,under_age,1
6064,4801,28,2258,adult,1
6065,8382,41,4009,public_worker,1
6066,6871,40,3283,public_worker,1
6067,8380,9,4009,under_age,1
6068,4803,45,2259,adult,1
6069,6873,74,3284,pensioner,1
6070,8381,35,4009,adult,1
6071,4804,48,2259,adult,1
6072,6874,38,3285,adult,1
6073,8383,38,4010,adult,1
6074,4805,26,2260,public_worker,1
6075,6876,47,3286,adult,1
6076,8384,41,4010,adult,1
6077,4807,22,2261,public_worker,1
6078,8927,41,4260,public_worker,1
6079,7416,44,3549,adult,1
6080,5348,80,2535,pensioner,1
6081,4217,23,1986,public_worker,1
6082,8928,13,4261,under_age,1
6083,4216,26,1986,adult,1
6084,5349,63,2536,adult,1
6085,7417,63,3550,adult,1
6086,8930,44,4261,adult,1
6087,8929,41,4261,adult,1
6088,4219,28,1987,adult,1
6089,7418,74,3551,pensioner,1
6090,5351,81,2537,pensioner,1
6091,5350,75,2537,pensioner,1
6092,4218,7,1987,under_age,1
6093,7420,30,3552,adult,1
6094,8931,64,4262,adult,1
6095,5352,81,2538,pensioner,1
6096,4220,89,1988,pensioner,1
6097,7419,35,3552,public_worker,1
6098,8932,60,4262,adult,1
6099,4221,93,1988,pensioner,1
6100,5353,75,2539,pensioner,1
6101,7421,61,3553,adult,1
6102,8933,72,4263,pensioner,1
6103,4223,52,1989,adult,1
6104,5354,30,2540,adult,1
6105,7423,61,3554,public_worker,1
6106,8934,53,4264,adult,1
6107,4222,47,1989,adult,1
6108,7422,71,3554,pensioner,1
6109,5357,73,2541,pensioner,1
6110,5355,85,2541,pensioner,1
6111,8935,81,4265,pensioner,1
6112,4225,30,1990,adult,1
6113,7427,32,3555,adult,1
6114,5356,39,2541,adult,1
6115,8936,11,4266,under_age,1
6116,4224,3,1990,under_age,1
6117,7426,25,3555,public_worker,1
6118,8938,51,4266,adult,1
6119,7425,41,3555,adult,1
6120,5358,12,2542,under_age,1
6121,4226,8,1991,under_age,1
6122,5360,44,2542,public_worker,1
6123,8937,18,4266,under_age,1
6124,4227,45,1991,adult,1
6125,7424,86,3555,pensioner,1
6126,5359,44,2542,adult,1
6127,8939,45,4266,adult,1
6128,7428,67,3556,adult,1
6129,4229,48,1992,adult,1
6130,5361,63,2543,public_worker,1
6131,8941,61,4267,adult,1
6132,4228,57,1992,adult,1
6133,7429,22,3557,adult,1
6134,5362,66,2543,adult,1
6135,8940,23,4267,adult,1
6136,4230,67,1993,adult,1
6137,7430,30,3558,adult,1
6138,5363,44,2545,public_worker,1
6139,8942,50,4268,public_worker,1
6140,4231,37,1994,public_worker,1
6141,7431,28,3558,adult,1
6142,5365,24,2546,adult,1
6143,8943,54,4269,adult,1
6144,4232,23,1995,adult,1
6145,5366,21,2546,adult,1
6146,7432,54,3559,public_worker,1
6147,8945,41,4270,adult,1
6148,7433,53,3559,adult,1
6149,5364,56,2546,adult,1
6150,4234,71,1996,pensioner,1
6151,8944,10,4270,under_age,1
6152,4233,71,1996,pensioner,1
6153,7435,2,3560,under_age,1
6154,5367,66,2547,adult,1
6155,8946,36,4270,adult,1
6156,4237,21,1997,public_worker,1
6157,7434,1,3560,under_age,1
6158,4235,67,1997,adult,1
6159,7436,28,3560,adult,1
6160,5370,51,2548,public_worker,1
6161,8948,38,4271,adult,1
6162,5371,59,2548,public_worker,1
6163,4236,28,1997,public_worker,1
6164,8947,40,4271,adult,1
6165,7437,56,3561,public_worker,1
6166,5368,22,2548,teacher,1
6167,4239,15,1998,under_age,1
6168,5369,24,2548,public_worker,1
6169,7438,68,3562,pensioner,1
6170,8949,30,4272,adult,1
6171,4240,49,1998,adult,1
6172,5372,47,2549,public_worker,1
6173,4238,9,1998,under_age,1
6174,2048,68,940,pensioner,1
6175,9492,66,4546,adult,1
6176,7984,62,3824,adult,1
6177,7324,72,3499,pensioner,1
6178,3650,75,1716,pensioner,1
6179,2613,16,1211,under_age,1
6180,2049,47,941,public_worker,1
6181,7982,26,3824,adult,1
6182,7325,69,3499,pensioner,1
6183,2615,23,1211,adult,1
6184,9493,41,4547,adult,1
6185,7888,64,3778,adult,1
6186,3651,65,1717,adult,1
6187,2051,34,942,public_worker,1
6188,7326,51,3500,adult,1
6189,7889,66,3778,public_worker,1
6190,2617,51,1211,adult,1
6191,7986,27,3825,adult,1
6192,2050,2,942,under_age,1
6193,9494,10,4548,under_age,1
6194,3652,73,1718,pensioner,1
6195,7890,20,3779,adult,1
6196,2052,37,942,adult,1
6197,2614,17,1211,under_age,1
6198,7988,53,3825,adult,1
6199,9495,45,4548,adult,1
6200,2616,53,1211,adult,1
6201,7327,53,3501,adult,1
6202,3653,77,1719,pensioner,1
6203,7891,51,3779,adult,1
6204,7985,25,3825,public_worker,1
6205,9496,37,4548,public_worker,1
6206,3654,80,1719,pensioner,1
6207,2054,29,943,adult,1
6208,7328,90,3502,pensioner,1
6209,2620,28,1212,adult,1
6210,7987,54,3825,adult,1
6211,7892,48,3779,adult,1
6212,9497,57,4549,adult,1
6213,3655,55,1720,adult,1
6214,2056,58,943,adult,1
6215,7329,39,3503,adult,1
6216,2618,6,1212,under_age,1
6217,7990,26,3826,adult,1
6218,9498,56,4549,adult,1
6219,7893,17,3780,under_age,1
6220,2055,63,943,adult,1
6221,2619,31,1212,adult,1
6222,3656,80,1721,pensioner,1
6223,7330,24,3504,adult,1
6224,7894,50,3780,adult,1
6225,7989,25,3826,adult,1
6226,3657,69,1721,pensioner,1
6227,2053,23,943,adult,1
6228,9499,49,4550,public_worker,1
6229,7895,65,3781,adult,1
6230,2621,49,1213,adult,1
6231,7334,49,3505,adult,1
6232,3658,6,1722,under_age,1
6233,7992,52,3827,adult,1
6234,9500,28,4551,public_worker,1
6235,2057,26,944,adult,1
6236,2626,55,1214,adult,1
6237,3659,44,1722,adult,1
6238,9501,15,4552,under_age,1
6239,7333,49,3505,adult,1
6240,7896,56,3782,public_worker,1
6241,2059,61,944,adult,1
6242,7991,20,3827,adult,1
6243,2622,13,1214,under_age,1
6244,9503,40,4552,adult,1
6245,3660,47,1722,adult,1
6246,7331,19,3505,adult,1
6247,7897,76,3783,pensioner,1
6248,2058,55,944,public_worker,1
6249,2623,20,1214,adult,1
6250,7993,61,3828,adult,1
6251,9502,43,4552,adult,1
6252,7898,63,3784,public_worker,1
6253,7332,21,3505,adult,1
6254,3661,23,1723,public_worker,1
6255,2061,83,945,pensioner,1
6256,2625,57,1214,adult,1
6257,7994,61,3828,adult,1
6258,3663,56,1723,adult,1
6259,2060,79,945,pensioner,1
6260,9505,65,4553,adult,1
6261,7901,46,3785,adult,1
6262,2624,24,1214,adult,1
6263,7337,38,3506,adult,1
6264,3664,52,1723,adult,1
6265,2062,15,946,under_age,1
6266,7995,44,3829,adult,1
6267,9504,61,4553,adult,1
6268,7899,8,3785,under_age,1
6269,7336,45,3506,public_worker,1
6270,3662,28,1723,adult,1
6271,2065,47,946,adult,1
6272,7900,9,3785,under_age,1
6273,2627,72,1215,pensioner,1
6274,7335,11,3506,under_age,1
6275,7997,43,3830,public_worker,1
6276,9506,49,4554,adult,1
6277,2063,17,946,under_age,1
6278,2630,48,1216,adult,1
6279,7902,21,3786,adult,1
6280,7996,50,3830,adult,1
6281,7338,18,3507,under_age,1
6282,3665,47,1724,adult,1
6283,2064,40,946,public_worker,1
6284,2629,49,1216,adult,1
6285,9509,49,4555,adult,1
6286,7903,44,3786,public_worker,1
6287,7339,23,3508,public_worker,1
6288,3667,35,1725,adult,1
6289,2066,8,947,under_age,1
6290,7998,20,3831,adult,1
6291,2628,15,1216,under_age,1
6292,9507,17,4555,under_age,1
6293,7904,37,3787,adult,1
6294,2068,49,947,adult,1
6295,9508,21,4555,adult,1
6296,7341,44,3508,adult,1
6297,3666,6,1725,under_age,1
6298,2069,40,947,public_worker,1
6299,8000,57,3832,adult,1
6300,2632,48,1217,adult,1
6301,7905,42,3787,adult,1
6302,7340,55,3508,adult,1
6303,3668,39,1725,public_worker,1
6304,2067,12,947,under_age,1
6305,9510,48,4556,adult,1
6306,7999,62,3832,adult,1
6307,2631,26,1217,adult,1
6308,3669,50,1726,adult,1
6309,7907,29,3788,adult,1
6310,7343,66,3509,adult,1
6311,2070,15,948,under_age,1
6312,2072,44,948,adult,1
6313,9511,47,4557,adult,1
6314,7906,25,3788,adult,1
6315,3670,55,1726,public_worker,1
6316,8001,57,3833,adult,1
6317,2633,53,1218,adult,1
6318,7342,74,3509,pensioner,1
6319,2071,39,948,adult,1
6320,9513,43,4558,adult,1
6321,7908,57,3788,teacher,1
6322,7345,61,3510,public_worker,1
6323,3671,55,1727,adult,1
6324,8004,46,3834,adult,1
6325,2634,51,1219,adult,1
6326,9512,8,4558,under_age,1
6327,7344,59,3510,adult,1
6328,2073,5,949,under_age,1
6329,7909,25,3789,adult,1
6330,3672,69,1728,pensioner,1
6331,8002,12,3834,under_age,1
6332,2635,45,1219,adult,1
6333,9514,40,4558,adult,1
6334,2075,43,949,public_worker,1
6335,2074,32,949,adult,1
6336,8003,15,3834,under_age,1
6337,7347,74,3511,pensioner,1
6338,3673,2,1729,under_age,1
6339,7911,73,3790,pensioner,1
6340,50,5,30,under_age,1
6341,53,75,32,pensioner,1
6342,54,66,32,adult,1
6343,55,39,33,adult,1
6344,56,2,34,under_age,1
6345,4878,30,2301,adult,1
6346,1671,43,767,adult,1
6347,5822,63,2768,public_worker,1
6348,10060,44,4814,adult,1
6349,5821,69,2768,pensioner,1
6350,1669,10,767,under_age,1
6351,6385,54,3045,adult,1
6352,818,18,380,under_age,1
6353,4879,48,2302,adult,1
6354,10061,52,4814,adult,1
6355,1670,34,767,public_worker,1
6356,819,49,380,adult,1
6357,5823,51,2769,public_worker,1
6358,10059,14,4814,under_age,1
6359,6384,26,3045,adult,1
6360,1672,47,768,adult,1
6361,817,16,380,under_age,1
6362,4880,66,2303,adult,1
6363,5826,52,2770,adult,1
6364,10063,63,4815,adult,1
6365,6383,23,3045,adult,1
6366,820,60,381,adult,1
6367,5824,17,2770,under_age,1
6368,1673,86,769,pensioner,1
6369,6386,48,3045,adult,1
6370,4881,77,2304,pensioner,1
6371,10062,67,4815,medical_professional,1
6372,5825,49,2770,adult,1
6373,1674,64,769,adult,1
6374,821,55,381,adult,1
6375,4882,69,2305,pensioner,1
6376,6382,16,3045,under_age,1
6377,10064,64,4816,adult,1
6378,5827,76,2771,pensioner,1
6379,1675,79,770,pensioner,1
6380,4883,19,2306,adult,1
6381,6387,58,3046,public_worker,1
6382,822,44,382,adult,1
6383,1677,68,771,pensioner,1
6384,10066,81,4817,pensioner,1
6385,5829,51,2772,adult,1
6386,6389,74,3047,pensioner,1
6387,1676,68,771,pensioner,1
6388,4885,26,2307,adult,1
6389,10065,67,4817,public_worker,1
6390,6388,69,3047,pensioner,1
6391,823,87,383,pensioner,1
6392,5828,18,2772,under_age,1
6393,1678,16,772,under_age,1
6394,4886,32,2307,adult,1
6395,10069,45,4818,public_worker,1
6396,6390,55,3048,public_worker,1
6397,824,76,384,pensioner,1
6398,5830,52,2773,adult,1
6399,1679,44,772,public_worker,1
6400,10067,7,4818,under_age,1
6401,825,76,384,pensioner,1
6402,4884,5,2307,under_age,1
6403,6391,12,3049,under_age,1
6404,10070,38,4818,adult,1
6405,1680,88,773,pensioner,1
6406,5831,62,2774,public_worker,1
6407,6392,45,3049,adult,1
6408,826,53,385,adult,1
6409,4887,37,2308,adult,1
6410,10068,10,4818,under_age,1
6411,1685,44,774,adult,1
6412,5832,70,2775,pensioner,1
6413,6393,9,3050,under_age,1
6414,828,8,386,under_age,1
6415,4888,59,2309,adult,1
6416,10072,79,4819,pensioner,1
6417,5833,28,2776,adult,1
6418,1683,13,774,under_age,1
6419,6394,45,3050,adult,1
6420,829,8,386,under_age,1
6421,10071,74,4819,pensioner,1
6422,1681,6,774,under_age,1
6423,830,40,386,adult,1
6424,4892,40,2310,adult,1
6425,5834,18,2777,under_age,1
6426,1684,49,774,adult,1
6427,6395,50,3051,public_worker,1
6428,10073,79,4820,pensioner,1
6429,827,2,386,under_age,1
6430,4889,8,2310,under_age,1
6431,5836,43,2778,public_worker,1
6432,1682,11,774,under_age,1
6433,6397,72,3052,pensioner,1
6434,10074,70,4821,pensioner,1
6435,831,39,386,adult,1
6436,4891,41,2310,adult,1
6437,5835,7,2778,under_age,1
6438,6396,83,3052,pensioner,1
6439,1687,24,775,adult,1
6440,10077,34,4822,public_worker,1
6441,5841,40,2779,adult,1
6442,4890,11,2310,under_age,1
6443,6398,77,3053,pensioner,1
6444,832,79,387,pensioner,1
6445,10075,2,4822,under_age,1
6446,1689,50,775,adult,1
6447,5840,40,2779,public_worker,1
6448,4894,24,2311,adult,1
6449,10076,26,4822,adult,1
6450,6399,81,3054,pensioner,1
6451,834,15,388,under_age,1
6452,5839,14,2779,under_age,1
6453,1688,53,775,adult,1
6454,6400,85,3055,pensioner,1
6455,835,53,388,public_worker,1
6456,4893,26,2311,adult,1
6457,5837,8,2779,under_age,1
6458,10078,82,4823,pensioner,1
6459,1686,24,775,public_worker,1
6460,6401,94,3055,pensioner,1
6461,833,13,388,under_age,1
6462,5838,9,2779,under_age,1
6463,836,36,388,adult,1
6464,4897,50,2312,public_worker,1
6465,10079,30,4824,public_worker,1
6466,1690,67,776,adult,1
6467,6404,17,3057,under_age,1
6468,5842,73,2780,pensioner,1
6469,4896,56,2312,adult,1
6470,1691,69,776,pensioner,1
6471,6406,45,3057,adult,1
6472,10081,4,4825,under_age,1
6473,837,66,389,adult,1
6474,4895,13,2312,under_age,1
6475,5843,39,2781,adult,1
6476,10080,2,4825,under_age,1
6477,1692,38,777,public_worker,1
6478,6402,11,3057,under_age,1
6479,838,80,389,pensioner,1
6480,4898,83,2313,pensioner,1
6481,10082,36,4825,adult,1
6482,1693,36,777,adult,1
6483,6403,12,3057,under_age,1
6484,5844,60,2782,public_worker,1
6485,10083,34,4825,adult,1
6486,6405,47,3057,public_worker,1
6487,839,11,390,under_age,1
6488,4899,53,2314,adult,1
6489,5848,36,2783,adult,1
6490,841,42,390,adult,1
6491,1694,51,778,adult,1
6492,5846,13,2783,under_age,1
6493,6408,60,3058,teacher,1
6494,4900,46,2314,adult,1
6495,840,36,390,adult,1
6496,5847,39,2783,adult,1
6497,10084,2,4826,under_age,1
6498,1695,48,778,adult,1
6499,10085,31,4826,adult,1
6500,7513,52,3596,adult,1
6501,3276,14,1534,under_age,1
6502,7514,59,3596,adult,1
6503,3277,46,1534,adult,1
6504,7515,82,3597,pensioner,1
6505,3279,75,1535,pensioner,1
6506,7517,44,3598,adult,1
6507,3281,58,1536,adult,1
6508,7518,35,3598,adult,1
6509,3280,22,1536,adult,1
6510,7516,6,3598,under_age,1
6511,3282,64,1537,public_worker,1
6512,7519,14,3599,under_age,1
6513,3283,80,1538,pensioner,1
6514,7521,43,3599,public_worker,1
6515,7520,42,3599,public_worker,1
6516,3284,19,1539,adult,1
